,rc_num,rc_name,rc_view,rc_rec,rc_scrap,rc_type,rc_sit,rc_sort,rc_nick,rc_info,rc_ing,rc_diff,rc_time
2326,6190073,카야토스트,19832,5,117,굽기,초스피드,밀가루,빵,카야잼만 있으면 집에서도 간단하게 만들어 먹을 수 있는 카야 토스트입니다.,[재료] 곡물식빵 [양념] 버터| 카야잼,초급,10분이내
2327,6191586,고구마샐러드,17167,12,276,기타,다이어트,채소류,샐러드,건블루베리와 건크랜베리를 넣어 상큼한 고구마샐러드입니다.,[재료] 찐고구마 250g| 건블루베리 2큰술| 건크랜베리 3큰술| 옥수수캔 3큰술 [양념] 1/2하프마요네즈 3큰술| 소금 1/2작은술| 머스타드소스 2큰술| 레몬즙 1큰술| 후춧가루 약간,초급,15분이내
2328,6191653,샌드위치,41755,3,348,기타,간식,가공식품류,빵,속이 꽉차서 든든한 간단한 아침메뉴  샌드위치 맛있게 만드는 법을 공개합니다!,[재료] 식빵| 크래미| 양배추 약간| 옥수수캔| 건포도 [양념] 마요네즈| 머스타드,아무나,15분이내
2329,6194344,인절미빙수,12466,10,207,기타,간식,기타,디저트,크루통을 넣어 만든 홈메이드 인절미 빙수입니다.,[재료] 찹쌀가루 60g| 우유 5큰술| 우유얼음| 콩가루| 슬라이스아몬드| 식빵 1장 [양념] 설탕 1큰술| 연유| 버터 1큰술,초급,30분이내
2330,6201751,참치김치볶음밥,172121,21,821,볶음,초스피드,가공식품류,밥/죽/떡,한끼 식사로 든든하면서 재료도 간단해서 바쁠때 딱 좋은 참치김치볶음밥 레시피~!,[재료] 참치캔 1통| 김치 1접시| 밥 2인분| 달걀 1개| 베이비채소 [양념] 올리브유 적당량 | 소금 약간 | 후추 약간 | 참기름 약간 ,아무나,10분이내
2331,6201822,비름나물무침,11159,4,97,무침,일상,채소류,밑반찬,여름반찬종류 중 하나인 고소한 비름나물무침입니다.,[재료] 비름나물 [양념] 다진마늘| 된장 1/2스푼| 고추장 1/2스푼| 참기름 약간| 깨소금 약간| 다진파 약간,초급,10분이내
2332,6201977,브런치,25894,7,132,기타,일상,기타,샐러드,주말에 늦잠자고 일어났는데  배는 고프고  밥해먹기는 귀찮고  그렇지만 뭔가 먹긴 먹어야겠고...그럴때 기분전환도 좀 할 겸 간단한 브런치 식사 어떠세요? 브런치메뉴를 집에서 먹는다는게 왠지 거창해보이고 어렵게만 느껴지시죠?? 하지만 얼마나 간단하고 간편한지 모르시는 분들을 위해 준비한 시간!! 브런치만들기!! 주말 늦은 아침 혹은 아이들 간식으로 만들어 보는 것도 참 좋을꺼 같네요~,[재료] 토스트식빵| 베이컨| 계란| 소세지| [샐러드야채]| 적채| 양파| 양상추 [양념] 식용유 적당량 ,아무나,30분이내
2333,6203766,전복죽,9301,4,118,끓이기,영양식,해물류,밥/죽/떡,뜨거운 여름을 맞이한 가족을 위한 보양식으로 준비했어요. 맘 먹고 싱싱하고 큼직한 활전복을 15미나 주문해서 회로도 먹고 전복초도 만들어 먹고난 후 정성스레 만든 여름 보양식 전복죽~ 소개해 드려요.,[재료] 쌀 1/2컵| 물 400cc| 전복 1개| 건표고버섯 1/2개| 대추 1개 [양념] 비정제황설탕 약간| 참기름 약간 | 소금 약간 ,중급,90분이내
2334,6206747,짜장밥,21476,3,244,끓이기,일상,채소류,밥/죽/떡,오늘 소개해 드린 간단한 저녁메뉴  짜장밥 만들기는 아이들과 저도 참 좋아하는 메뉴이지요.,[재료] 짜장분말가루| 호박| 돼지고기| 감자| 당근| 양파,초급,30분이내
2335,6207620,새싹비빔면,6539,4,121,비빔,일상,채소류,면/만두,산뜻! 매콤! 새콤한 새싹비빔면입니다.,[재료] 국수또는라면사리| 양파| 새싹 [양념] 고추장 1숟갈| 고춧가루 1숟갈 | 설탕 1숟갈 | 매실청 1숟갈 | 간장 1/2숟갈 | 식초 1숟갈 | 참기름 1/2숟갈 | 깨소금 약간 ,초급,15분이내
2336,6210278,부추전,23119,4,176,부침,일상,채소류,밑반찬,오늘은 또 뭐할까? 하며 냉장고를 열어보니 부추가 보여서 고소한 부추전을 만들었어요   ,[재료] 부침가루| 계란| 부추| 양파,아무나,15분이내
2337,6210352,시금치두부무침,21165,8,267,무침,일상,채소류,밑반찬,영양 듬뿍~ 간편한 조리~ 채소를 먹지 않는 아이들을 위한 시금치두부무침입니다.,[재료] 시금치| 두부 1/4모 [양념] 깨 약간 | 소금 약간 | 참기름 적당히 ,초급,30분이내
2338,6211178,카레떡,14971,4,291,볶음,간식,쌀,밥/죽/떡,아빠 어디가에서 정웅인씨가 캠핑레시피로 휘리릭~ 볶아낸 이색떡볶이랍니다.,[재료] 떡| 볶음카레참치 1캔| 참기름 1큰술,초급,15분이내
2339,6224026,송편호떡,10597,6,57,굽기,일상,쌀,빵,남은 송편으로 간단하고 맛있는 호떡만들기,[재료] 송편| 올리브유 적당량 | 견과류 약간,아무나,10분이내
2340,6225380,카레묵은지쌈밥,9005,4,79,기타,일상,채소류,밥/죽/떡,오늘은 초간단 카레묵은지쌈밥~~~ 묵은지를 활용하기 아주 좋은 쌈밥이랍니다~,[재료] 밥1공기| 김치1/2포기(잎이 넓적한걸로)| 순닭가슴살볶음카레1캔,초급,30분이내
2341,6228270,등심,13602,7,129,굽기,일상,육류,양식,부드러운 식감의 우리소고기로 만든 등심 스테이크입니다.,[재료] 한우등심살| 스테이크소스| 와인| 양파| 파프리카| 양송이버섯| 통마늘 2~3개  [양념] 후추 약간 | 올리브유 적당량 ,초급,30분이내
2342,6228579,김치크레이프,6627,5,107,굽기,간식,밀가루,빵,쫀득한 크레이프에 산뜻한 리코타치즈와 김치  토마토를 넣어 더욱 산뜻하고 상콤하게 즐길 수 있는 김치 크레이프입니다.,[재료] 제과용흑미가루 50g| 우리밀중력분 50g| 익은김치 80g| 대추토마토 8개| 건크랜베리 3Ts| 엑스트라버진올리브오일 2Ts| 바질잎 10장| 건조파슬리 약간 [크레이프 재료] 우유 230g| 소금 1/2Ts| 비정제황설탕 1+1/2Ts [리코타치즈 재료] 소금 1Ts| 레몬즙 2Ts| 우유 1000cc,중급,60분이내
2343,6228764,로얄밀크티,29798,5,202,끓이기,간식,달걀/유제품,차/음료/술,힐링의 시간이 갖고싶을때 딱인 홍차라떼,[재료] 우유 400~500 ml| 홍차잎 3큰술 | 메이플시럽 1큰술| 우유거품기,중급,15분이내
2344,6230447,김치우동,13129,3,205,끓이기,일상,가공식품류,면/만두,시원하고 얼큰한 국물맛이 좋은 김치우동,[재료] 우동사리 2개| 대파 1/2대| 양파 1/3개| 김치 1줌| 팽이버섯 1/2봉| 어묵 1장 유부 2장| 쑥갓 조금 [양념] 멸치육수 5cc| 참치액 2T| 간장 1T| 소금,초급,30분이내
2345,6230553,월남쌈,22922,4,190,기타,손님접대,채소류,메인반찬,간단하지만 건강에 좋고  비주얼 또한 빠지지 않는 월남쌈입니다.,[재료] 빨간파프리카| 노란파프리카| 오이| 당근| 돼지고기| 새싹| 라이스페이퍼| 청양고추| 홍고추 [양념] 간장 1T| 청주 1T| 피시소스 3T| 청양고추| 홍고추| 마늘| 설탕 1T,초급,60분이내
2346,6230615,소고기무국,32016,6,548,끓이기,일상,소고기,국/탕,고춧가루를 넣은 얼큰한 소고기무국입니다.,[재료] 소고기 200g| 무 1/2개| 대파 3대| 청양고추 3개| 마늘 [양념] 고춧가루 2큰술| 매운고춧가루 1큰술| 국간장 2큰술| 소금 2큰술| 참기름 약간 | 후추 약간 | 물,초급,60분이내
2347,6230711,계란볶음밥,27898,12,327,볶음,일상,달걀/유제품,밥/죽/떡,간단하게 뚝닥! 계란볶음밥~,[재료] 찬밥 1.5공기| 계란 2개| 햄 조금| 양파 조금| 파프리카 조금| 대파 조금| 볶은 잔멸치 조금 [양념] 소금,초급,30분이내
2348,6236559,닭가슴살하이라이스,9572,3,171,끓이기,일상,닭고기,밥/죽/떡,추억의 하이라이스! 카레라이스와도 비슷하고 원래는 하야시라이스라고 일본의 대표적인 음식이라고 합니다.,[재료] 닭가슴살 4개| 하이라이스분말 2봉지| 양파 1개| 당근 1개 | 피망 1개| 새송이버섯 2개| 물 2/3컵 [양념] 토마토케첩 1큰술| 포도주 2큰술| 기름| 허브가루 약간 | 설탕| 소금 약간 | 후추 약간 ,초급,30분이내
2349,6236719,제육볶음,28161,5,203,볶음,술안주,돼지고기,메인반찬,시래기를 넣어 더욱 맛있는 제육볶음 황금 레시피,[재료] 시래기 | 고기| 양배추| 양파| 다진마늘| 다진파 [양념] 고추가루 1스푼 | 매실엑기스 1스푼 | 카레가루 1스푼 | 고추장 1스푼 | 미림 2스푼| 올리고당 1스푼,초급,30분이내
2350,6237833,레몬홍차,18465,5,140,끓이기,간식,과일류,차/음료/술,레몬차 한잔으로 여유롭게 힐링하기,[재료] 수제 레몬청| 립톤티(옐로우라벨 티백) 1개,아무나,5분이내
2351,6238006,야끼소바,17475,5,178,볶음,초스피드,가공식품류,면/만두,시판 매운 볶음우동을 사용한 간단하고 맛있는 오믈렛 야끼소바입니다.,[재료] 시판볶음우동 1개| 달걀 3개| 숙주 2줌| 양파 1/4개| 양배추 50g| 부추 2줌| 식용유 1큰술| 물 400ml [양념] 다진마늘 1/2큰술| 시판우동소스,초급,15분이내
2352,6238868,소고기토마토카레볶음,10020,4,110,볶음,이유식,가공식품류,밑반찬,카레로 할 수 있는 아기반찬은 생각보다 아주 다양합니다. 볶음밥  덮밥  볶음  조림까지! 그 중 오늘 해볼 아기반찬은 소고기 토마토 카레 볶음입니다. 토마토와 카레~ 재료만으로도 굉장히 웰빙반찬 같지 않나요? 그럼 소고기토마토카레볶음!! 시작해 보자구요!!,[재료] 소고기| 토마토| 당근| 양파| 사과 [양념] 카레가루 1/2큰술| 다진마늘| 포도씨유 적당량 ,초급,30분이내
2353,6239068,연어파인애플볶음밥,5703,2,114,볶음,일상,해물류,밥/죽/떡,파인애플이 들어가 향긋~ 연어가 들어가 영양 듬뿍~ 한 그릇 요리로 좋은 연어파인애플볶음밥!,[재료] 밥 1공기| 파인애플 3조각| 연어 1팩| 마늘 5개| 브로콜리 약간| 기름 1큰술| 통깨| 검정깨 약간| 김치볶음 약간(선택) [양념] 굴소스 1큰술,초급,15분이내
2354,6239134,스파게티,7282,3,60,볶음,초스피드,가공식품류,면/만두,세미드라이드 토마토를 이용한 감칠맛이 좋은 스파게티입니다.,[재료] 스파게티 1인분| 펜네 1인분| 세미드라이드토마토 약간| 스위트베이비페퍼 180g| 통마늘 1통 [양념] 소금 약간,초급,30분이내
2355,6246243,인절미치즈토스트,19742,6,274,굽기,간식,밀가루,빵,오늘은 요즘 대세인 간단한 인절미 치즈 토스트 소개합니다~ 주말 별미로 만들어 드시면 좋을거 같아요~~,[재료] 인절미 8개| 식빵 2장| 포도잼 1큰술| 모짤렐라치즈 적당량| 콩가루 약간| 견과류 약간,초급,30분이내
2356,6246449,버섯불고기덮밥,11401,7,176,볶음,일상,육류,밥/죽/떡,한그릇요리로 좋은 버섯불고기덮밥 만드는 법 알려드릴께요.,[재료] 소불고기| 양파 1/2개| 대파 1대| 느타리버섯 약간| 계란 1개 [양념] 다시마육수 또는 다시마우린물 1컵,초급,30분이내
2357,6253817,베이컨볶음밥,25088,8,295,볶음,이유식,가공식품류,밥/죽/떡,조리시간도 길지 않고 아이가 잘만 먹어준다면 땡큐인 완소 볶음밥! 짭짤한 베이컨을 이용한 베이컨볶음밥 입니다.,[재료] 베이컨| 당근| 양파| 파프리카| 브로콜리(냉장고에있는다른채소들을넣어주셔도좋습니다.)| 다진마늘| 밥| 올리브유 적당량,초급,30분이내
2358,6256079,단호박라떼,16350,6,252,기타,간식,채소류,차/음료/술,가을에는 과일이나 채소가 아주 풍성한데요~ 점점 추워지면서 따스한 음료가 생각이 나요.. 노오란 단호박을 이용해서 라떼를 간단하게 만들어보았답니다~ 단호박라떼 든든하게 식사대용으로도 아주 좋구요~ 간단하게 간식으로도 참 좋아요~,[재료] 찐 단호박 2큰술| 우유150g| 시나몬가루 약간,아무나,60분이내
2359,6256260,치커리사과샐러드,37786,17,510,무침,일상,채소류,샐러드,사과  치커리로 만든 비타민가득 샐러드 소개할게요~,[재료] 사과1개| 치커리 적당량 | 견과류 [양념] 시판오리엔탈소스,아무나,15분이내
2360,6256541,멸치볶음,53312,10,1005,볶음,일상,건어물류,밑반찬,멸치볶음 딱딱하지않고 맛있게 만드는 법 알려드릴께요  달콤하고 짭짤하니 바삭하게 만들꺼예요,[재료] 잔멸치| 아몬드 [양념장] 간장 1수저| 다진마늘 1수저| 마요네즈 1/2수저| 매실원액 1수저| 설탕 1/2수저| 올리고당 2수저| 통깨| 참기름,초급,15분이내
2361,6259405,김자반,15640,4,107,기타,일상,건어물류,밑반찬,토종김을 활용한  초간단 영양식으로 아이간식 만들기 담아볼게요~,[재료] 김| 김자반| 밥 1공기| 당근| 부추| 단무지| 연어통조림 2/3분량 ,아무나,30분이내
2362,6261163,아욱죽,16754,8,111,끓이기,다이어트,채소류,밥/죽/떡,가을이 제철인 아욱국은 사립문을 걸어닫고 먹는다는 속담이 있을 정도로 맛과 영양이 뛰어난 가을 제철 요리라지요~,[재료] 아욱 적당량| 불린 찹쌀 1컵| 쌀뜨물 4컵| 소고기 100g| 새우살(생략가능) [양념] 된장 1큰술| 참기름,초급,30분이내
2363,6268085,두부미나리무침,13143,6,269,무침,일상,채소류,밑반찬,미나리무침에 영양가 플러스한 아이반찬  두부미나리무침 영양소가 풍부하여 우리 몸에 해로울게 하나없는 미나리.. 우리 애들이 잘 먹어준다면 더 없이 좋겠지만 쉽지가 않아요. 그래서 또 다르게 조리할 수 있는 방법이 뭐가 있을까 생각하다가 만든 아이반찬 두부미나리무침이예요,[재료] 미나리 20g| 두부 100g [양념] 간장 1/2큰술| 참기름 1/2큰술| 깨소금 1/2큰술| 다진마늘 1/3큰술,초급,30분이내
2364,6271833,꽁치김치말이덮밥,19223,4,46,끓이기,초스피드,쌀,밥/죽/떡,5분만에 뚝딱~ 다른 반찬 필요없는 꽁치김치말이 덮밥,[재료] 꽁치 캔 1개| 백김치 약간| 전분 1/2큰술| 풋고추| 감자전분 1/2큰술| 물 2큰술 [양념] 고춧가루 약간| 풋고추 1개| 멸치육수 1컵| 굵은후추 약간,초급,10분이내
2365,6279962,새우계란찜,17562,6,171,찜,이유식,달걀/유제품,메인반찬,간간하고 부드럽고 담백한 두부 계란찜입니다.,[재료] 순두부 1/4개| 새우 4마리| 계란 2개| 양파| 당근 [양념] ,초급,15분이내
2366,6280440,단호박계란찜,16754,12,344,찜,영양식,채소류,밑반찬,단호박 계란찜은 환자식으로 추천하고요  어린이 간식  영양식으로도 강추 드립니다. 손님 초대 요리나 집들이 음식으로도 괜찮겠죠.,[재료] 단호박 작은 것 1개| 달걀 1알| 두부 조금 [양념] 소금| 파| 당근| 깨소금 1/2티스푼,중급,60분이내
2367,6281623,야채토스트,19376,4,232,부침,도시락,밀가루,빵,짜투리 야채를 활용해 만든 간단한 길거리 토스트입니다.,[재료] 식빵 2조각| 양배추| 양파| 시금치| 당근| 계란 1개| 치즈 [양념] 케첩| 소금 약간,초급,10분이내
2368,6282031,말린 건조 두부와 스위트페퍼,8332,2,35,볶음,일상,기타,메인반찬,말린 두부로 쫄깃한 식감이 환상적인 건조 두부와 스위트페퍼 만들기,[재료] 말린 2부| 건조 2부| 스위트페퍼| 양파| 마늘| 풋고추 [양념] 조선간장 1큰술| 적포도주 2큰술,초급,15분이내
2369,6283380,하트계란말이,21306,10,255,부침,일상,달걀/유제품,밑반찬,계란과 김으로만 만든 간편 계란말이,[재료] 계란| 김 [양념] 소금,초급,15분이내
2370,6284057,크림소스안심스테이크,15450,6,212,굽기,일상,육류,양식,담백하고 고소한 크림소스 스테이크 입니다.,[재료] 안심| 양파| 파프리카| 새송이버섯| 양송이버섯| 브로콜리 [고기 밑간] 허브솔트| 올리브유| 월계수잎 [크림 소스] 생크림| 우유| 버터| 슬라이스치즈,중급,30분이내
2371,6297591,고구마맛탕,20555,5,234,튀김,간식,채소류,디저트,고구마는 대표적인 알카리성 식품으로 칼륨이 다량 함유되어 있어 혈압과 스트레스를 조절해 주고 피로누적을 막아주는 탁월한 효능을 가지고 있대요.한의학에서는 비장과 위를 튼튼하게 해주고 혈액순환을 원활하게 하는 고구마를 자주 먹기를 권장하기도 하네요. 이렇게 몸에 좋은 고구마요리 지금부터 시작해 볼게요. ,[재료] 고구마 5개| 식용유 [양념] 설탕 2큰술| 물엿 2큰술,초급,30분이내
2372,6298523,도토리묵사발,34325,15,433,끓이기,다이어트,가공식품류,국/탕,다이어트식으로도 좋은 따뜻한 도토리묵사발 소개할게요~,[재료] 도토리묵| 묵은지김치| 파| 김 [양념] 멸치다시마육수| 깨 약간 | 참기름| 다진마늘,초급,15분이내
